x 0 1 2 3 4 5 6
-4.299999999999777 8.715401713907141e-2 2.2191817145995924e-3 5.195076317202655e-3 3.6807604499461844e-4 1.1086632787037034e-4 6.743894024510919e-6 1.2352118093919493e-7
-4.249999999999776 9.326173650212072e-2 2.4507579438185017e-3 6.198105947765536e-3 4.0677119103979385e-4 1.2252195695409783e-4 7.453139691629061e-6 1.3651201162014092e-7
-4.1999999999997755 9.951861688209059e-2 2.70632771349786e-3 7.406043066649253e-3 4.4953245530643626e-4 1.3540247095987132e-4 8.236973865572344e-6 1.508690987124592e-7
-4.149999999999775 0.10587866126382457 2.9883282524162135e-3 8.86169080886428e-3 4.96786703823509e-4 1.4963648230666022e-4 9.103240310731054e-6 1.6673613239646615e-7
-4.099999999999774 0.11228791606614667 3.299435572423744e-3 1.0616713666446755e-2 5.490055258752974e-4 1.6536608327296813e-4 1.006060755529802e-5 1.8427191482291964e-7
-4.049999999999773 0.11868467227213433 3.6425855664002273e-3 1.273337606046521e-2 6.067098998580461e-4 1.8274825341940798e-4 1.1118655594334387e-5 2.0365194944004627e-7
-3.9999999999997726 0.1250000000000284 4.020996510954001e-3 1.5286569710390623e-2 6.704753415132529e-4 2.0195641276246214e-4 1.2287971703041823e-5 2.250701974687109e-7
-3.949999999999772 0.13115865566570106 4.438192945266545e-3 1.836615086145523e-2 7.409375834301909e-4 2.2318213552741873e-4 1.3580256316502872e-5 2.487410191042323e-7
-3.899999999999771 0.13708038418315857 4.898030860660793e-3 2.2079594314390234e-2 8.187988394472057e-4 2.4663704075759713e-4 1.5008440032308728e-5 2.749013188719661e-7
-3.8499999999997705 0.14268161599725776 5.40472408832562e-3 2.6554946223608742e-2 9.048347127275424e-4 2.72554877634259e-4 1.6586812903093655e-5 3.0381291660674945e-7
-3.79999999999977 0.14787753103994808 5.9628717131162265e-3 3.194401662082886e-2 9.99901811864541e-4 3.0119382507521177e-4 1.8331167308115378e-5 3.357651677841176e-7
-3.749999999999769 0.15258443074565178 6.577486267119101e-3 3.842568863510151e-2 1.1049461454048306e-3 3.3283902703794087e-4 2.0258955827847787e-5 3.710778594264616e-7
-3.6999999999997684 0.1567223277281774 7.2540223650556495e-3 4.620912547410384e-2 1.2210123716858013e-3 3.678053869624572e-4 2.2389465694392972e-5 4.101044105649169e-7
-3.6499999999997677 0.16021763397392386 7.998405331625205e-3 5.553651757625427e-2 1.3492539878799052e-3 4.0644064695630807e-4 2.474401155481022e-5 4.532354092852935e-7
-3.599999999999767 0.16300580612792534 8.817059235297915e-3 6.668481906206161e-2 1.4909445496322565e-3 4.4912877965435434e-4 2.7346148465780596e-5 5.009025217543347e-7
-3.5499999999997662 0.16503379413047045 9.716933580376654e-3 7.996566401026688e-2 1.6474900206702736e-3 4.962937231819964e-4 3.0221907238113096e-5 5.535828123447253e-7
-3.4999999999997655 0.16626213981019672 1.0705527715748122e-2 9.572232427008415e-2 1.820442360244505e-3 5.48403492312835e-4 3.340005447035866e-5 6.118035180907278e-7
-3.449999999999765 0.1666665864274115 1.17909117910722e-2 0.1143221807917047 2.011514465203867e-3 6.059747017369756e-4 3.691237985432389e-5 6.761473252521671e-7
-3.399999999999764 0.16623908823426356 1.2981742825935911e-2 0.1361427669141304 2.2225965928728644e-3 6.695775403362116e-4 4.0794013603861143e-5 7.472582007882551e-7
-3.3499999999997634 0.1649881486692435 1.4287274152085354e-2 0.1615490893279973 2.455774400616003e-3 7.398412384829172e-4 4.508377715447054e-5 8.258478370947637e-7
-3.2999999999997627 0.1629384629738101 1.57173561417278e-2 0.19085979713851844 2.7133487479477753e-3 8.174600736183387e-4 4.9824570607730224e-5 9.127027744936143e-7
-3.249999999999762 0.16012989081266885 1.728242574632636e-2 0.2243001026007069 2.9978574171395217e-3 9.031999626908389e-4 5.5063800754385743e-5 1.0086922727444e-6
-3.1999999999997613 0.15661583150175995 1.8993481943176554e-2 0.26194050820260956 3.312098918303244e-3 9.979056934004387e-4 6.0853853906356094e-5 1.1147770103405182e-6
-3.1499999999997605 0.15246111372563598 2.0862043727951664e-2 0.30362276780828895 3.6591585546535427e-3 1.1025088495417122e-3 6.725261820453673e-5 1.2320186986334458e-6
-3.09999999999976 0.14773953934032993 2.2900086811971473e-2 0.34887842908774197 4.042436932745096e-3 1.218036488982007e-3 7.432406054999335e-5 1.361590706979763e-6
-3.049999999999759 0.1425312348522315 2.5119954701477855e-2 0.3968507550705435 4.46568111054645e-3 1.3456206358507272e-3 8.21388638351771e-5 1.5047898052181486e-6
-2.9999999999997584 0.13691996413430788 2.753423937947531e-2 0.4462370731809116 4.933018582722467e-3 1.4865086512126503e-3 9.077513073374383e-5 1.6630491409588584e-6
-2.9499999999997577 0.13099054330427562 3.0155626416034316e-2 0.49527384040558536 5.448994306803482e-3 1.6420745486816922e-3 1.0031916094739166e-4 1.8379525815178942e-6
-2.899999999999757 0.12482647618226932 3.299669905030407e-2 0.5417880046686527 6.0186109752012225e-3 1.8138313228839307e-3 1.108663095111903e-4 2.0312505639751224e-6
-2.8499999999997563 0.11850789987132293 3.606969568133696e-2 0.5833322020800921 6.647372735274754e-3 2.0034443591285425e-3 1.225219345309286e-4 2.2448776119160146e-6
-2.7999999999997556 0.11210989844391588 3.9386215355692714e-2 0.6174058076649764 7.341332551602344e-3 2.2127459917553596e-3 1.3540244357320883e-4 2.4809716940811988e-6
-2.749999999999755 0.10570121182011183 4.2956866344621564e-2 0.6417402201723215 8.107143389743474e-3 2.443751275982302e-3 1.4963644885794365e-4 2.7418956185628783e-6
-2.699999999999754 9.934333934012185e-2 4.679085387467e-2 0.6546014194413109 8.95211337721112e-3 2.69867503316539e-3 1.6536604242054184e-4 3.0302606765356476e-6
-2.6499999999997534 9.309001503880564e-2 5.089550463671913e-2 0.6550461508652308 9.88426506285673e-3 2.9799502215877792e-3 1.8274820352474468e-4 3.3489527719935975e-6
-2.5999999999997527 8.698701509501672e-2 5.527572797825288e-2 0.6430698717425665 1.0912398847677932e-2 3.2902476734609125e-3 2.0195635182449623e-4 3.701161298810373e-6
-2.549999999999752 8.107224743817765e-2 5.993341680363977e-2 0.6196080122501975 1.204616059493932e-2 3.6324972228462546e-3 2.231820611023612e-4 4.090411053891319e-6
-2.4999999999997513 7.537606852775339e-2 6.48667952650818e-2 0.5863902218158992 1.3296113341586835e-2 4.0099102276091115e-3 2.4663694986102735e-4 4.52059750551962e-6
-2.4499999999997506 6.992177196868457e-2 7.006972537347818e-2 0.5456855190403498 1.4673812921682697e-2 4.426003460012879e-3 2.7255476662157714e-4 4.996025769512331e-6
-2.39999999999975 6.472619679122397e-2 7.553099066883551e-2 0.4999999999997628 1.6191887170666965e-2 4.884624303638932e-3 3.011936894956761e-4 5.521453682831098e-6
-2.349999999999749 5.980040879106484e-2 8.123358192975103e-2 0.4517908881002003 1.7864118200493596e-2 5.389977147204269e-3 3.3283886145645946e-4 6.102139405203695e-6
-2.2999999999997485 5.5150415278226714e-2 8.715401729192344e-2 0.4032442539500026 1.970552701302212e-2 5.946650806494531e-3 3.678051847420188e-4 6.7438940245112965e-6
-2.2499999999997478 5.0777881073681114e-2 9.32617366309171e-2 0.35613844257447874 2.1732459444461193e-2 6.559646731682106e-3 4.064403999923723e-4 7.453139691629429e-6
-2.199999999999747 4.668082097311728e-2 9.951861699085655e-2 0.31179151608472033 2.3962672098224776e-2 7.234407666093573e-3 4.491284780506079e-4 8.236973865572808e-6
-2.1499999999997463 4.285425071713446e-2 0.10587866135588575 0.2710753439019546 2.6415416517493295e-2 7.976846311055432e-3 4.962933548545572e-4 9.103240310731628e-6
-2.0999999999997456 3.929078449200811e-2 0.11228791614425275 0.23447279017866965 2.911151936161282e-2 8.793373416526034e-3 5.484030425071416e-4 1.0060607555298584e-5
-2.049999999999745 3.598117200424051e-2 0.11868467233856056 0.2021556475207602 3.207345577138604e-2 9.690924555332653e-3 6.059741524381394e-4 1.111865559433493e-5
-1.9999999999997442 3.2914772202982695e-2 0.12500000005665898 0.17406616847450287 3.532541242659965e-2 1.067698464636793e-2 6.695768695493997e-4 1.2287971703042507e-5
-1.9499999999997435 3.007996381960382e-2 0.1311586557140979 0.14999129776626963 3.889333600493085e-2 1.175960906548769e-2 7.398404193551823e-4 1.3580256316503724e-5
-1.8999999999997428 2.7464495151820346e-2 0.13708038422461763 0.12962417967768938 4.2804961836721306e-2 1.294743991880032e-2 8.1745907336707e-4 1.5008440032309563e-5
-1.849999999999742 2.5055777062847184e-2 0.14268161603285565 0.11261146019401683 4.7089816510384186e-2 1.4249715748879812e-2 9.031987412963789e-4 1.6586812903094458e-5
-1.7999999999997414 2.2841124122505427e-2 0.14787753107058021 9.858729897404242e-2 5.177918701910139e-2 1.567627259861183e-2 9.979042020111452e-4 1.833116730811639e-5
-1.7499999999997407 2.080794931077492e-2 0.15258443077206407 8.719617326869199e-2 5.6906047759498916e-2 1.7237533970090396e-2 1.1025070285284625e-3 2.0258955827849047e-5
-1.69999999999974 1.894391784677446e-2 0.15672232775099246 7.810689873322664e-2 6.25049353167537e-2 1.8944486790015005e-2 1.2180342655654238e-3 2.2389465694394206e-5
-1.6499999999997392 1.723706559409439e-2 0.1602176339936624 7.102016157605216e-2 6.861175953276619e-2 2.0808640034862217e-2 1.3456179212077207e-3 2.4744011554811404e-5
-1.5999999999997385 1.5675887206839295e-2 0.16300580614502388 6.567150533719779e-2 7.526353790917903e-2 2.2841962190192147e-2 1.486505336948624e-3 2.734614846578209e-5
-1.5499999999997378 1.4249398783736723e-2 0.16503379414529643 6.183130179846903e-2 8.24980390251002e-2 2.505679323686722e-2 1.642070502530139e-3 3.0221907238114953e-5
-1.499999999999737 1.2947179339795124e-2 0.16626213982306012 5.9302844737923556e-2 9.035331946186727e-2 2.7465726399216482e-2 1.8138263834652994e-3 3.3400054470360485e-5
-1.4499999999997364 1.1759394923248467e-2 0.16666658643857515 5.791937521145124e-2 9.886713787333314e-2 3.0081454493254934e-2 2.0034383295640342e-3 3.691237985432562e-5
-1.3999999999997357 1.0676808726429605e-2 0.16623908824395112 5.754058747462657e-2 0.10807622951281919 3.2916575426503676e-2 2.2127386318874414e-3 4.0794013603863346e-5
-1.349999999999735 9.690780080849441e-3 0.1649881486776466 5.804897090576367e-2 0.11801542496788511 3.598335128880767e-2 2.443742292900608e-3 4.5083777154473264e-5
-1.2999999999997343 8.793254800603306e-3 0.16293846298109335 5.9346204821358474e-2 0.12871659835160595 3.9293415615831495e-2 2.6986640696723793e-3 4.982457060773287e-5
-1.2499999999997335 7.976748950753234e-3 0.16012989081897477 6.1349728131617494e-2 0.1402074330902797 4.285742390011826e-2 2.979936842160922e-3 5.506380075438826e-5
-1.1999999999997328 7.234327771342113e-3 0.15661583150721206 6.39895436397464e-2 0.1525099981037724 4.668464338056933e-2 3.290231347174396e-3 6.085385390635928e-5
-1.1499999999997321 6.559581183383103e-3 0.15246111373034227 6.720527858999614e-2 0.16563913398155486 5.0782479683607405e-2 3.632477302602254e-3 6.725261820454069e-5
-1.0999999999997314 5.946597038971655e-3 0.147739539344385 7.094350193662857e-2 0.17960065808021464 5.515594014665852e-2 4.0098859248926975e-3 7.432406054999719e-5
-1.0499999999997307 5.389933050931919e-3 0.14253123485571845 7.515528959490302e-2 0.1943894096013327 5.9807036748965564e-2 4.4259738142211555e-3 8.213886383518062e-5
-0.99999999999973 4.884588144831971e-3 0.13691996413729982 7.9794027878375e-2 0.20998717080709942 6.473413560487531e-2 4.884588144838995e-3 9.077513073374838e-5
-0.9499999999997293 4.425973814214909e-3 0.130990543306837 8.481344966613966e-2 0.2263605185239527 6.993126499331084e-2 5.389933050939838e-3 1.0031916094739735e-4
-0.8999999999997286 4.009885924887191e-3 0.12482647618445701 9.016590550518935e-2 0.24345868057426548 7.538739988202335e-2 5.946597038980681e-3 1.1086630951119562e-4
-0.8499999999997279 3.6324773025973936e-3 0.11850789987318697 9.58008811823255e-2 0.2612114939325143 8.108574772600073e-2 6.559581183393407e-3 1.2252193453093357e-4
-0.7999999999997272 3.290231347170052e-3 0.11210989844550037 0.10166378286332134 0.27952758386622334 8.700306770205077e-2 7.234327771353796e-3 1.3540244357321515e-4
-0.7499999999997264 2.9799368421570354e-3 0.10570121182145553 0.10769501934973198 0.29829290414076937 9.310906303617107e-2 7.976748950766504e-3 1.4963644885795154e-4
-0.6999999999997257 2.6986640696689346e-3 9.934333934125875e-2 0.11382941702719995 0.31736979499133444 9.936589303943254e-2 8.79325480061855e-3 1.6536604242054919e-4
-0.649999999999725 2.44374229289755e-3 9.309001503976531e-2 0.11999600538670459 0.3365967249382263 0.10572785704511532 9.69078008086691e-3 1.8274820352475127e-4
-0.5999999999997243 2.2127386318846957e-3 8.698701509582503e-2 0.1261182084122571 0.3557888812937168 0.11214130561836885 1.0676808726449659e-2 2.0195635182450455e-4
-0.5499999999997236 2.0034383295615635e-3 8.107224743885699e-2 0.13211446870935228 0.3747397590951449 0.11854483407412732 1.1759394923271538e-2 2.231820611023717e-4
-0.4999999999997229 1.8138263834631015e-3 7.537606852832318e-2 0.13789931648955522 0.3932238664830645 0.12486980839340524 1.2947179339821728e-2 2.466369498610367e-4
-0.4499999999997222 1.6420705025281814e-3 6.992177196916155e-2 0.14338487454719806 0.41100061468462323 0.1310412631624661 1.424939878376747e-2 2.7255476662158505e-4
-0.39999999999972147 1.4865053369468584e-3 6.47261967916225e-2 0.14848276408736766 0.42781939304067945 0.13697919465278868 1.5675887206874895e-2 3.011936894956864e-4
-0.34999999999972076 1.345617921206127e-3 5.980040879139726e-2 0.153106346517648 0.4434257465863014 0.14260024969463395 1.72370655941357e-2 3.328388614564723e-4
-0.29999999999972005 1.2180342655640005e-3 5.5150415278503506e-2 0.15717320580480307 0.4575684809133893 0.14781978344544666 1.894391784682249e-2 3.678051847420295e-4
-0.24999999999971934 1.1025070285271914e-3 5.077788107391123e-2 0.16060774811295114 0.47000742440325366 0.152554228287486 2.0807949310830874e-2 4.0644039999237976e-4
-0.19999999999971863 9.97904202009995e-4 4.668082097330831e-2 0.16334377389048482 0.4805214914831116 0.15672368455885566 2.2841124122570722e-2 4.491284780506181e-4
-0.14999999999971791 9.031987412953379e-4 4.2854250717292826e-2 0.16532686586986345 0.4889166233815328 0.16025461497672452 2.5055777062923505e-2 4.962933548545702e-4
-9.99999999997172e-2 8.174590733661388e-4 3.92907844921392e-2 0.16651643731184904 0.49503314542374777 0.1630825021336101 2.7464495151909706e-2 5.484030425071499e-4
-4.999999999971649e-2 7.398404193543488e-4 3.5981172004348895e-2 0.16688729964953122 0.4987520803857982 0.1651543158431871 3.0079963819708608e-2 6.059741524381414e-4
2.8421709430404007e-13 6.69576869548644e-4 3.29147722030722e-2 0.1664306371229501 0.5 0.16643063712296 3.2914772203105715e-2 6.695768695494036e-4
5.000000000028493e-2 6.05974152437454e-4 3.0079963819677643e-2 0.165154315843168 0.49875208038576985 0.16688729964953175 3.5981172004385116e-2 7.398404193551881e-4
0.10000000000028564 5.484030425065274e-4 2.746449515188117e-2 0.16308250213358222 0.4950331454236917 0.1665164373118401 3.929078449217825e-2 8.174590733670658e-4
0.15000000000028635 4.962933548540068e-4 2.505577706289725e-2 0.1602546149766882 0.4889166233814501 0.1653268658698453 4.285425071733481e-2 9.031987412963623e-4
0.20000000000028706 4.491284780501082e-4 2.284112412254659e-2 0.15672368455881175 0.48052149148300394 0.1633437738904579 4.668082097335335e-2 9.979042020111263e-4
0.25000000000028777 4.0644039999191843e-4 2.0807949310808732e-2 0.15255422828743526 0.47000742440312276 0.16060774811291595 5.077788107395938e-2 1.1025070285284406e-3
0.3000000000002885 3.6780518474161184e-4 1.8943917846802213e-2 0.14781978344538999 0.45756848091323765 0.1571732058047603 5.515041527855479e-2 1.2180342655653798e-3
0.3500000000002892 3.3283886145609424e-4 1.7237065594117144e-2 0.14260024969457216 0.44342574658613176 0.15310634651759852 5.98004087914517e-2 1.34561792120765e-3
0.4000000000002899 3.0119368949534423e-4 1.5675887206857933e-2 0.1369791946527229 0.4278193930404946 0.1484827640873123 6.472619679168005e-2 1.4865053369485408e-3
0.4500000000002906 2.725547666212754e-4 1.4249398783751976e-2 0.1310412631623971 0.411000614684426 0.1433848745471378 6.992177196922213e-2 1.6420705025300393e-3
0.5000000000002913 2.4663694986075646e-4 1.2947179339807591e-2 0.12486980839333406 0.39322386648285784 0.137899316489491 7.537606852838664e-2 1.8138263834651526e-3
0.550000000000292 2.231820611021181e-4 1.175939492325865e-2 0.11854483407405482 0.3747397590949317 0.13211446870928514 8.107224743892302e-2 2.003438329563828e-3
0.6000000000002927 2.0195635182427513e-4 1.0676808726437913e-2 0.1121413056182959 0.3557888812934996 0.12611820841218813 8.698701509589338e-2 2.2127386318871946e-3
0.6500000000002935 1.8274820352454362e-4 9.690780080856215e-3 0.1057278570450426 0.3365967249380076 0.11999600538663455 9.309001503983563e-2 2.443742292900309e-3
0.7000000000002942 1.6536604242036132e-4 8.793254800608821e-3 9.93658930393607e-2 0.3173697949911164 0.11382941702712993 9.934333934133054e-2 2.6986640696719777e-3
0.7500000000002949 1.4963644885778148e-4 7.976748950757657e-3 9.310906303610075e-2 0.2982929041405541 0.10769501934966273 0.10570121182152827 2.979936842160393e-3
0.8000000000002956 1.3540244357306127e-4 7.2343277713457525e-3 8.700306770198236e-2 0.2795275838660122 0.10166378286325359 0.11210989844557331 3.2902313471737557e-3
0.8500000000002963 1.2252193453079433e-4 6.559581183386098e-3 8.108574772593465e-2 0.2612114939323091 9.580088118226004e-2 0.11850789987325938 3.632477302601477e-3
0.900000000000297 1.1086630951106967e-4 5.946597038974042e-3 7.53873998819599e-2 0.24345868057406717 9.016590550512682e-2 0.12482647618452808 4.009885924891693e-3
0.9500000000002977 1.0031916094728333e-4 5.389933050933808e-3 6.993126499325024e-2 0.22636051852376227 8.48134496660806e-2 0.13099054330690588 4.4259738142198735e-3
1.0000000000002984 9.077513073364518e-5 4.884588144833524e-3 6.473413560481774e-2 0.20998717080691756 7.979402787832003e-2 0.1369199641373656 4.884588144837442e-3
1.0500000000002991 8.213886383508729e-5 4.425973814216189e-3 5.9807036748911115e-2 0.19438940960115988 7.515528959485263e-2 0.14253123485578012 5.389933050937947e-3
1.1000000000002998 7.432406054991271e-5 4.009885924888193e-3 5.5155940146607206e-2 0.1796006580800512 7.094350193658329e-2 0.14773953934444162 5.946597038978293e-3
1.1500000000003006 6.725261820446424e-5 3.63247730259817e-3 5.0782479683559256e-2 0.16563913398140082 6.72052785899565e-2 0.15246111373039295 6.559581183390412e-3
1.2000000000003013 6.085385390629009e-5 3.2902313471706926e-3 4.66846433805243e-2 0.1525099981036279 6.3989543639713e-2 0.1566158315072558 7.234327771350159e-3
1.250000000000302 5.5063800754325685e-5 2.979936842157565e-3 4.2857423900076255e-2 0.14020743309014447 6.1349728131590994e-2 0.16012989081901077 7.976748950762082e-3
1.3000000000003027 4.982457060767624e-5 2.6986640696693375e-3 3.929341561579242e-2 0.1287165983514799 5.934620482133955e-2 0.16293846298112102 8.793254800613038e-3
1.3500000000003034 4.5083777154422015e-5 2.4437422928978497e-3 3.5983351288771434e-2 0.11801542496776786 5.804897090575327e-2 0.16498814867766545 9.690780080860138e-3
1.4000000000003041 4.079401360381697e-5 2.212738631884942e-3 3.2916575426470154e-2 0.10807622951271044 5.754058747462564e-2 0.16623908824396072 1.0676808726441344e-2
1.4500000000003048 3.691237985428365e-5 2.00343832956177e-3 3.0081454493223976e-2 9.88671378732325e-2 5.791937521146099e-2 0.16666658643857526 1.1759394923261354e-2
1.5000000000003055 3.340005447032251e-5 1.813826383463248e-3 2.7465726399187942e-2 9.035331946177431e-2 5.930284473794551e-2 0.16626213982305088 1.2947179339809258e-2
1.5500000000003062 3.0221907238080604e-5 1.6420705025282818e-3 2.5056793236840968e-2 8.24980390250145e-2 6.183130179850491e-2 0.16503379414527786 1.4249398783752216e-2
1.600000000000307 2.7346148465751007e-5 1.4865053369469419e-3 2.2841962190168062e-2 7.526353790910013e-2 6.567150533724962e-2 0.1630058061449964 1.567588720685626e-2
1.6500000000003077 2.4744011554783276e-5 1.3456179212061967e-3 2.0808640034840082e-2 6.861175953269373e-2 7.10201615761224e-2 0.16021763399362654 1.7237065594112942e-2
1.7000000000003084 2.238946569436875e-5 1.2180342655640438e-3 1.894448678999473e-2 6.250493531668723e-2 7.810689873331807e-2 0.1567223277509489 1.8943917846794733e-2
1.750000000000309 2.025895582782602e-5 1.1025070285272131e-3 1.723753397007184e-2 5.6906047759438e-2 8.719617326880785e-2 0.15258443077201367 2.080794931079705e-2
1.8000000000003098 1.8331167308095554e-5 9.97904202010014e-4 1.567627259859487e-2 5.1779187019045644e-2 9.858729897418625e-2 0.14787753107052376 2.2841124122529557e-2
1.8500000000003105 1.6586812903075603e-5 9.031987412953549e-4 1.4249715748864319e-2 4.7089816510333234e-2 0.11261146019419253 0.1426816160327941 2.505577706287344e-2
1.9000000000003112 1.5008440032292502e-5 8.17459073366143e-4 1.2947439918786188e-2 4.280496183667477e-2 0.12962417967790113 0.137080384224552 2.746449515184888e-2
1.950000000000312 1.3580256316488286e-5 7.398404193543431e-4 1.1759609065474798e-2 3.8893336004888375e-2 0.14999129776652165 0.1311586557140291 3.0079963819634785e-2
2.0000000000003126 1.2287971703028543e-5 6.695768695486399e-4 1.0676984646356188e-2 3.532541242656094e-2 0.17406616847479886 0.1250000000565879 3.291477220301621e-2
2.0500000000003133 1.111865559432229e-5 6.059741524374517e-4 9.690924555321959e-3 3.2073455771350776e-2 0.20215564752110338 0.11868467233848813 3.5981172004276724e-2
2.100000000000314 1.0060607555287149e-5 5.484030425065193e-4 8.793373416516303e-3 2.9111519361580695e-2 0.2344727901790614 0.11228791614417982 3.929078449204716e-2
2.1500000000003148 9.103240310721281e-6 4.96293354853994e-4 7.976846311046587e-3 2.6415416517464072e-2 0.27107534390239457 0.10587866135581303 4.2854250717176454e-2
2.2000000000003155 8.236973865563442e-6 4.49128478050098e-4 7.234407666085527e-3 2.3962672098198187e-2 0.31179151608520517 9.951861699078472e-2 4.668082097316231e-2
2.250000000000316 7.4531396916209556e-6 4.064403999919108e-4 6.559646731674794e-3 2.1732459444437024e-2 0.35613844257500055 9.32617366308467e-2 5.0777881073729256e-2
2.300000000000317 6.743894024503632e-6 3.678051847416011e-4 5.946650806487892e-3 1.970552701300016e-2 0.40324425395054914 8.7154017291855e-2 5.515041527827799e-2
2.3500000000003176 6.102139405196757e-6 3.328388614560814e-4 5.389977147198243e-3 1.7864118200473657e-2 0.45179088810075396 8.123358192968493e-2 5.980040879111929e-2
2.4000000000003183 5.521453682824822e-6 3.0119368949533415e-4 4.884624303633462e-3 1.6191887170648855e-2 0.5000000000003011 7.553099066877202e-2 6.472619679128151e-2
2.450000000000319 4.996025769506652e-6 2.725547666212675e-4 4.426003460007914e-3 1.467381292166626e-2 0.5456855190408457 7.00697253734175e-2 6.992177196874513e-2
2.5000000000003197 4.52059750551448e-6 2.4663694986074713e-4 4.009910227604607e-3 1.3296113341571922e-2 0.5863902218163245 6.486679526502415e-2 7.537606852781682e-2
2.5500000000003205 4.090411053886669e-6 2.2318206110210755e-4 3.6324972228421702e-3 1.2046160594925795e-2 0.6196080122505236 5.993341680358525e-2 8.10722474382437e-2
2.600000000000321 3.701161298806164e-6 2.0195635182426676e-4 3.2902476734572098e-3 1.091239884766566e-2 0.6430698717427704 5.52757279782015e-2 8.69870150950851e-2
2.650000000000322 3.3489527719897897e-6 1.8274820352453711e-4 2.9799502215844217e-3 9.884265062845605e-3 0.6550461508652972 5.0895504636670905e-2 9.309001503887596e-2
2.7000000000003226 3.0302606765322028e-6 1.6536604242035395e-4 2.6986750331623463e-3 8.952113377201037e-3 0.6546014194412344 4.6790853874624894e-2 9.934333934019364e-2
2.7500000000003233 2.741895618559761e-6 1.4963644885777362e-4 2.443751275979544e-3 8.107143389734336e-3 0.6417402201721073 4.295686634457949e-2 0.1057012118201845
2.800000000000324 2.480971694078377e-6 1.3540244357305498e-4 2.2127459917528603e-3 7.341332551594061e-3 0.6174058076646403 3.9386215355653585e-2 0.11210989844398879
2.8500000000003247 2.2448776119134624e-6 1.2252193453078937e-4 2.0034443591262796e-3 6.6473727352672485e-3 0.5833322020796576 3.606969568130067e-2 0.11850789987139534
2.9000000000003254 2.031250563972813e-6 1.1086630951106429e-4 1.8138313228818802e-3 6.0186109751944215e-3 0.5417880046681476 3.299669905027047e-2 0.12482647618234044
2.950000000000326 1.8379525815158046e-6 1.0031916094727767e-4 1.6420745486798343e-3 5.448994306797321e-3 0.49527384040503764 3.015562641600328e-2 0.13099054330434456
3.000000000000327 1.6630491409569678e-6 9.077513073364065e-5 1.4865086512109683e-3 4.933018582716886e-3 0.44623707318034855 2.7534239379446702e-2 0.13691996413437368
3.0500000000003276 1.504789805216438e-6 8.21388638350837e-5 1.3456206358492036e-3 4.465681110541395e-3 0.39685075506998724 2.5119954701451546e-2 0.1425312348522932
3.1000000000003283 1.3615907069782155e-6 7.432406054990889e-5 1.2180364889806273e-3 4.0424369327405184e-3 0.34887842908720995 2.2900086811947294e-2 0.1477395393403865
3.150000000000329 1.2320186986320453e-6 6.725261820446029e-5 1.1025088495404626e-3 3.659158554649398e-3 0.30362276780779357 2.086204372792948e-2 0.1524611137256866
3.2000000000003297 1.1147770103392508e-6 6.0853853906286915e-5 9.979056933993075e-4 3.3120989182994906e-3 0.2619405082021581 1.8993481943156237e-2 0.15661583150180367
3.2500000000003304 1.008692272743253e-6 5.506380075432317e-5 9.031999626898146e-4 2.9978574171361234e-3 0.22430010260030273 1.7282425746307752e-2 0.16012989081270496
3.300000000000331 9.127027744925767e-7 4.982457060767359e-5 8.174600736174113e-4 2.7133487479446983e-3 0.1908597971381621 1.5717356141710805e-2 0.1629384629738378
3.350000000000332 8.25847837093825e-7 4.508377715441929e-5 7.398412384820784e-4 2.4557744006132175e-3 0.16154908932768686 1.4287274152069821e-2 0.1649881486692623
3.4000000000003325 7.472582007874056e-7 4.079401360381478e-5 6.695775403354519e-4 2.2225965928703434e-3 0.13614276691386257 1.2981742825921738e-2 0.16623908823427314
3.4500000000003332 6.761473252513982e-7 3.6912379854281915e-5 6.059747017362881e-4 2.011514465201585e-3 0.11432218079147564 1.1790911791059278e-2 0.16666658642741164
3.500000000000334 6.118035180900326e-7 3.34000544703207e-5 5.484034923122125e-4 1.820442360242439e-3 9.572232426988958e-2 1.070552771573635e-2 0.16626213981018742
3.5500000000003347 5.535828123440958e-7 3.022190723807873e-5 4.962937231814328e-4 1.6474900206684036e-3 7.996566401010254e-2 9.716933580365935e-3 0.1650337941304519
3.6000000000003354 5.009025217537651e-7 2.7346148465749513e-5 4.4912877965384455e-4 1.4909445496305647e-3 6.668481906192338e-2 8.817059235288163e-3 0.16300580612789786
3.650000000000336 4.532354092847783e-7 2.4744011554782093e-5 4.0644064695584663e-4 1.3492539878783728e-3 5.553651757613842e-2 7.998405331616335e-3 0.16021763397388808
3.700000000000337 4.1010441056445064e-7 2.2389465694367524e-5 3.6780538696203947e-4 1.221012371684415e-3 4.620912547400708e-2 7.254022365047585e-3 0.15672232772813388
3.7500000000003375 3.7107785942603965e-7 2.0258955827824755e-5 3.3283902703756287e-4 1.1049461454035758e-3 3.842568863502084e-2 6.577486267111773e-3 0.15258443074560138
3.800000000000338 3.3576516778373586e-7 1.833116730809454e-5 3.0119382507486965e-4 9.999018118634054e-4 3.194401662076175e-2 5.962871713109571e-3 0.14787753103989165
3.850000000000339 3.038129166064041e-7 1.65868129030748e-5 2.7255487763394945e-4 9.048347127265149e-4 2.655494622355299e-2 5.404724088319575e-3 0.14268161599719628
3.9000000000003396 2.749013188716536e-7 1.5008440032291664e-5 2.466370407573169e-4 8.187988394462758e-4 2.2079594314343955e-2 4.898030860655309e-3 0.13708038418309293
